time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,quat_i,quat_j,quat_k,quat_real
21532792242,-1.10546875,0.22265625,-9.59765625,-0.033203125,0.24609375,-0.064453125,18.875,2.9375,41.625,0.56365966796875,0.82427978515625,-0.0194091796875,0.05023193359375
21555969165,-1.44921875,0.453125,-9.140625,-0.033203125,0.24609375,-0.064453125,18.875,2.9375,41.625,0.563720703125,0.8245849609375,-0.0157470703125,0.04534912109375
21579073089,-0.76171875,0.453125,-9.67578125,0.05859375,0.185546875,-0.150390625,18.875,2.9375,41.625,0.563720703125,0.8245849609375,-0.0157470703125,0.04534912109375
21605795000,-1.1796875,0.18359375,-10.09375,0.05859375,0.185546875,-0.150390625,18.875,2.9375,41.25,0.5615234375,0.82635498046875,-0.01416015625,0.04034423828125
21628915924,-1.1796875,0.18359375,-10.09375,0.05859375,0.185546875,-0.150390625,18.875,2.9375,41.25,0.5615234375,0.82635498046875,-0.01416015625,0.04034423828125
21648091861,-0.953125,0.4921875,-9.4453125,0.005859375,0.173828125,-0.248046875,17.375,3.9375,42.4375,0.5615234375,0.82635498046875,-0.01416015625,0.04034423828125
21675644769,-0.0703125,-0.390625,-9.63671875,0.005859375,0.173828125,-0.248046875,17.375,3.9375,42.4375,0.5567626953125,0.82977294921875,-0.0123291015625,0.0362548828125
21696997699,-0.953125,0.14453125,-10.015625,0.005859375,0.119140625,-0.451171875,18.125,3.625,41.25,0.5567626953125,0.82977294921875,-0.0123291015625,0.0362548828125
21720040623,-0.953125,0.14453125,-10.015625,0.005859375,0.119140625,-0.451171875,18.125,3.625,41.25,0.5491943359375,0.8349609375,-0.01019287109375,0.0338134765625
21739812557,-1.44921875,1.6796875,-9.71484375,-0.384765625,0.3125,-0.333984375,18.125,3.625,41.25,0.5491943359375,0.8349609375,-0.01019287109375,0.0338134765625
21764797475,-0.9140625,0.14453125,-9.63671875,-0.384765625,0.3125,-0.333984375,16.9375,2.5,42.8125,0.54168701171875,0.8399658203125,0.00244140625,0.03216552734375
